pixel_id,date,ndvi
115,2023-10-08,
115,2023-10-09,
115,2023-10-10,
115,2023-10-11,0.8035
115,2023-10-13,
115,2023-10-15,
115,2023-10-16,0.7701
115,2023-10-28,
115,2023-11-08,
115,2023-12-03,
115,2023-12-07,
115,2023-12-15,0.7218
115,2023-12-17,
115,2023-12-18,
115,2023-12-19,
115,2023-12-24,
115,2023-12-25,0.5885
115,2023-12-27,
115,2023-12-30,0.5206
115,2024-01-01,
115,2024-01-03,
115,2024-01-11,
115,2024-01-12,
115,2024-01-13,
115,2024-01-14,
115,2024-01-16,
115,2024-01-19,0.1084
115,2024-01-27,
115,2024-01-29,0.522
115,2024-02-03,0.623
115,2024-02-05,
115,2024-02-06,
115,2024-02-12,
115,2024-02-15,
115,2024-02-20,
115,2024-02-23,
115,2024-02-25,
115,2024-03-07,
115,2024-03-08,
115,2024-03-11,
115,2024-03-14,0.553
115,2024-03-19,
115,2024-03-22,
115,2024-03-23,
115,2024-04-02,
115,2024-04-05,0.0
115,2024-04-06,
115,2024-04-11,
115,2024-04-12,
115,2024-04-13,0.5433
115,2024-04-25,
115,2024-04-30,
115,2024-05-10,
115,2024-05-11,
115,2024-05-20,
115,2024-05-28,0.891
115,2024-06-04,
115,2024-06-05,
115,2024-06-06,
115,2024-06-10,
115,2024-06-12,
115,2024-06-15,
115,2024-06-19,
115,2024-06-24,
115,2024-06-25,
115,2024-06-27,
115,2024-07-02,
115,2024-07-04,
115,2024-07-05,
115,2024-07-09,
115,2024-07-11,
115,2024-07-14,
115,2024-07-17,0.8135
115,2024-07-19,
115,2024-07-20,
115,2024-07-21,
115,2024-07-24,
115,2024-07-25,
115,2024-07-27,
115,2024-07-29,
115,2024-07-30,
115,2024-07-31,
115,2024-08-01,0.8424
115,2024-08-03,
115,2024-08-04,
115,2024-08-06,0.7779
115,2024-08-09,
115,2024-08-10,
115,2024-08-11,0.8694
115,2024-08-13,
115,2024-08-14,
115,2024-08-15,
115,2024-08-16,
115,2024-08-19,
115,2024-08-21,
115,2024-08-23,
115,2024-08-24,
115,2024-08-28,
115,2024-08-29,
115,2024-08-30,
115,2024-08-31,0.8127
115,2024-09-03,
115,2024-09-07,
115,2024-09-15,0.8648
115,2024-09-18,
115,2024-09-20,0.8804
115,2024-09-29,
115,2024-09-30,
115,2024-10-05,0.7971
115,2024-10-07,
115,2024-10-25,
115,2024-10-28,
115,2024-10-29,
115,2024-10-30,
115,2024-11-01,
115,2024-11-02,
115,2024-11-03,
115,2024-11-04,
115,2024-11-06,
115,2024-11-07,
115,2024-11-09,
115,2024-11-11,
115,2024-11-14,0.6166
115,2024-11-16,
115,2024-11-18,
115,2024-11-23,
115,2024-11-27,
115,2024-11-29,
115,2024-12-01,
115,2024-12-11,
115,2024-12-12,
115,2024-12-13,
115,2024-12-16,
115,2024-12-21,
115,2024-12-23,
115,2024-12-24,0.1203
115,2024-12-26,
115,2024-12-27,
115,2024-12-28,
115,2024-12-29,
115,2024-12-31,
115,2025-01-01,
115,2025-01-03,
115,2025-01-11,
115,2025-01-13,0.6106
115,2025-01-18,
115,2025-01-21,
115,2025-01-25,
115,2025-01-26,
115,2025-02-02,
115,2025-02-04,
115,2025-02-05,
115,2025-02-06,
115,2025-02-11,
115,2025-02-15,
115,2025-02-16,
115,2025-02-17,
115,2025-02-19,
115,2025-02-21,
115,2025-03-02,
115,2025-03-03,
115,2025-03-04,0.5628
115,2025-03-06,
115,2025-03-07,
115,2025-03-08,
115,2025-03-09,0.3522
115,2025-03-11,
115,2025-03-18,
115,2025-03-28,
115,2025-03-31,
115,2025-04-01,
115,2025-04-02,
115,2025-04-03,0.4714
115,2025-04-04,
115,2025-04-05,
115,2025-04-06,
115,2025-04-07,
115,2025-04-07,
115,2025-04-08,0.5648
115,2025-04-12,
115,2025-04-22,
115,2025-04-23,
115,2025-04-26,
115,2025-04-28,0.7595
115,2025-04-30,
115,2025-04-30,0.8961
115,2025-05-01,
115,2025-05-02,
115,2025-05-03,
115,2025-05-10,
115,2025-05-10,0.9116
115,2025-05-11,
115,2025-05-13,
115,2025-05-13,
115,2025-05-15,
115,2025-05-16,
115,2025-05-17,
115,2025-05-18,0.9158
115,2025-05-30,
115,2025-05-30,0.9278
115,2025-05-31,
116,2017-04-03,
116,2017-04-20,0.6504
116,2017-04-30,0.7372
116,2017-05-10,0.8246
116,2017-06-02,
116,2017-06-12,
116,2017-06-13,
116,2017-06-19,0.8844
116,2017-06-22,
116,2017-07-06,
116,2017-07-13,
116,2017-07-22,
116,2017-08-05,
116,2017-09-10,
116,2017-09-20,
116,2017-09-24,
116,2017-10-10,
116,2017-10-11,
116,2017-10-31,
116,2017-11-03,
116,2017-11-16,
116,2017-12-06,
116,2017-12-13,
116,2017-12-23,
116,2017-12-24,
116,2017-12-25,
116,2018-01-08,
116,2018-01-14,
116,2018-02-09,
116,2018-02-13,
116,2018-02-23,
116,2018-02-28,
116,2018-03-14,
116,2018-03-20,
116,2018-03-23,
116,2018-03-24,
116,2018-03-25,
116,2018-03-28,
116,2018-04-02,
116,2018-04-07,
116,2018-04-08,
116,2018-04-13,
116,2018-04-14,
116,2018-04-17,
116,2018-04-18,
116,2018-04-19,
116,2018-04-20,0.677
116,2018-04-22,
116,2018-04-24,
116,2018-04-25,0.7285
116,2018-04-27,
116,2018-04-28,
116,2018-04-30,0.8663
116,2018-05-05,
116,2018-05-07,
116,2018-05-08,
116,2018-05-12,
116,2018-05-18,
116,2018-05-25,0.892
116,2018-05-30,0.8301
116,2018-06-01,
116,2018-06-02,
116,2018-06-04,
116,2018-06-09,0.8659
116,2018-06-14,
116,2018-06-16,
116,2018-06-19,0.8812
116,2018-06-21,
116,2018-06-22,
116,2018-06-23,
116,2018-06-26,
116,2018-06-27,
116,2018-06-29,0.8715
116,2018-07-01,
116,2018-07-02,
116,2018-07-04,0.8836
116,2018-07-07,
116,2018-07-08,
116,2018-07-09,0.8544
116,2018-07-11,
116,2018-07-12,
116,2018-07-13,
116,2018-07-14,0.6933
116,2018-07-16,
116,2018-07-17,
116,2018-07-18,
116,2018-07-19,0.8283
116,2018-07-22,
116,2018-07-24,
116,2018-07-26,
116,2018-07-27,
116,2018-07-29,0.8444
116,2018-07-31,
116,2018-08-01,
116,2018-08-03,0.8526
116,2018-08-05,
116,2018-08-06,
116,2018-08-08,
116,2018-08-11,
116,2018-08-15,
116,2018-08-16,
116,2018-08-17,
116,2018-08-18,0.8189
116,2018-08-20,
116,2018-08-21,
116,2018-08-23,
116,2018-08-26,
116,2018-08-27,
116,2018-08-28,0.834
116,2018-09-04,
116,2018-09-05,
116,2018-09-06,
116,2018-09-09,
116,2018-09-10,
116,2018-09-11,
116,2018-09-12,0.6795
116,2018-09-16,
116,2018-09-17,0.7971
116,2018-09-19,
116,2018-09-20,
116,2018-09-21,
116,2018-09-22,
116,2018-09-24,
116,2018-09-25,
116,2018-09-26,
116,2018-09-27,0.8604
116,2018-09-29,
116,2018-09-30,
116,2018-10-02,0.8554
116,2018-10-04,
116,2018-10-05,
116,2018-10-07,
116,2018-10-09,
116,2018-10-10,
116,2018-10-12,0.7436
116,2018-10-15,
116,2018-10-16,
116,2018-10-17,0.6659
116,2018-10-19,
116,2018-10-20,
116,2018-10-22,0.6523
116,2018-10-25,
116,2018-10-26,
116,2018-11-01,0.6369
116,2018-11-11,0.5566
116,2018-11-15,
116,2018-11-16,
116,2018-11-18,
116,2018-11-24,
116,2018-11-28,
116,2018-12-11,0.6311
116,2018-12-13,
116,2018-12-15,
116,2018-12-18,
116,2018-12-26,
116,2018-12-28,
116,2019-01-03,
116,2019-01-07,
116,2019-01-15,0.7119
116,2019-01-18,
116,2019-01-19,
116,2019-01-22,
116,2019-01-24,
116,2019-01-25,0.4829
116,2019-01-29,
116,2019-02-04,
116,2019-02-06,
116,2019-02-08,
116,2019-02-12,
116,2019-02-13,
116,2019-02-14,0.6089
116,2019-02-16,
116,2019-02-17,
116,2019-02-18,
116,2019-02-19,0.5552
116,2019-02-21,
116,2019-02-22,
116,2019-02-23,
116,2019-02-24,0.4724
116,2019-02-26,
116,2019-02-27,
116,2019-02-28,
116,2019-03-03,
116,2019-03-05,
116,2019-03-08,
116,2019-03-16,0.5281
116,2019-03-19,
116,2019-03-21,0.5677
116,2019-03-23,
116,2019-03-24,
116,2019-03-26,
116,2019-03-28,
116,2019-03-29,
116,2019-03-30,
116,2019-03-31,0.5205
116,2019-04-02,
116,2019-04-05,
116,2019-04-08,
116,2019-04-15,0.4997
116,2019-04-17,
116,2019-04-18,
116,2019-04-19,
116,2019-04-20,0.5956
116,2019-04-22,
116,2019-04-23,
116,2019-04-25,0.4768
116,2019-04-30,0.7404
116,2019-05-07,
116,2019-05-13,
116,2019-05-14,
116,2019-05-15,
116,2019-05-23,
116,2019-05-24,
116,2019-05-30,0.8642
116,2019-06-01,
116,2019-06-02,
116,2019-06-04,0.8111
116,2019-06-07,
116,2019-06-12,
116,2019-06-13,
116,2019-06-16,
116,2019-06-17,
116,2019-06-18,
116,2019-06-19,
116,2019-06-24,0.6881
116,2019-06-26,
116,2019-06-27,
116,2019-06-28,
116,2019-06-29,0.8601
116,2019-07-01,
116,2019-07-02,
116,2019-07-04,
116,2019-07-06,
116,2019-07-07,
116,2019-07-09,
116,2019-07-14,0.8368
116,2019-07-16,
116,2019-07-17,
116,2019-07-19,0.8127
116,2019-07-21,
116,2019-07-22,
116,2019-07-23,
116,2019-07-24,0.8228
116,2019-07-26,
116,2019-07-29,
116,2019-08-01,
116,2019-08-03,0.7887
116,2019-08-05,
116,2019-08-06,
116,2019-08-08,0.8383
116,2019-08-11,
116,2019-08-18,0.8356
116,2019-08-21,
116,2019-08-22,
116,2019-08-23,
116,2019-08-25,
116,2019-08-26,
116,2019-08-27,
116,2019-08-28,0.8273
116,2019-08-30,
116,2019-08-31,
116,2019-09-01,
116,2019-09-04,
116,2019-09-09,
116,2019-09-11,
116,2019-09-12,0.843
116,2019-09-14,
116,2019-09-15,
116,2019-09-16,
116,2019-09-17,0.8029
116,2019-09-19,
116,2019-09-20,
116,2019-09-21,
116,2019-09-22,
116,2019-09-27,0.8483
116,2019-09-29,
116,2019-09-30,
116,2019-10-01,
116,2019-10-07,
116,2019-10-11,
116,2019-10-12,
116,2019-10-14,
116,2019-10-16,
116,2019-10-17,
116,2019-10-25,
116,2019-10-26,
116,2019-10-27,0.5395
116,2019-11-10,
116,2019-11-13,
116,2019-11-19,
116,2019-11-20,
116,2019-11-30,
116,2019-12-03,
116,2019-12-04,
116,2019-12-06,
116,2019-12-08,
116,2019-12-10,
116,2019-12-19,
116,2019-12-28,
116,2019-12-29,
116,2019-12-31,
116,2020-01-02,
116,2020-01-03,
116,2020-01-05,0.7549
116,2020-01-07,
116,2020-01-08,
116,2020-01-10,
116,2020-01-12,
116,2020-01-14,
116,2020-01-15,0.6879
116,2020-01-17,
116,2020-01-18,
116,2020-01-20,0.4908
116,2020-01-22,
116,2020-01-23,
116,2020-01-24,
116,2020-01-25,0.4263
116,2020-01-27,
116,2020-01-30,
116,2020-02-01,
116,2020-02-06,
116,2020-02-07,
116,2020-02-09,
116,2020-02-14,
116,2020-02-21,
116,2020-02-22,
116,2020-02-24,
116,2020-03-03,
116,2020-03-08,
116,2020-03-12,
116,2020-03-13,
116,2020-03-15,0.5862
116,2020-03-17,
116,2020-03-18,
116,2020-03-19,
116,2020-03-20,
116,2020-03-23,
116,2020-03-24,
116,2020-03-25,0.5585
116,2020-03-27,
116,2020-03-28,
116,2020-04-01,
116,2020-04-02,
116,2020-04-03,
116,2020-04-04,0.527
116,2020-04-06,
116,2020-04-07,
116,2020-04-09,0.4949
116,2020-04-11,
116,2020-04-12,
116,2020-04-13,
116,2020-04-14,0.7078
116,2020-04-16,
116,2020-04-17,
116,2020-04-18,
116,2020-04-22,
116,2020-04-23,
116,2020-04-24,0.7971
116,2020-04-27,
116,2020-05-04,0.8945
116,2020-05-07,
116,2020-05-08,
116,2020-05-09,0.8452
116,2020-05-17,
116,2020-05-18,
116,2020-05-19,0.8839
116,2020-05-23,
116,2020-05-24,0.8535
116,2020-05-26,
116,2020-05-27,
116,2020-05-29,0.8772
116,2020-05-31,
116,2020-06-01,
116,2020-06-02,
116,2020-06-03,0.8879
116,2020-06-11,
116,2020-06-13,0.8808
116,2020-06-16,
116,2020-06-23,0.8762
116,2020-06-25,
116,2020-06-27,
116,2020-06-30,
116,2020-07-01,
116,2020-07-02,
116,2020-07-05,
116,2020-07-06,
116,2020-07-07,
116,2020-07-08,0.8868
116,2020-07-10,
116,2020-07-11,
116,2020-07-13,0.8544
116,2020-07-18,0.8427
116,2020-07-20,
116,2020-07-23,0.8148
116,2020-07-25,
116,2020-07-27,
116,2020-07-28,
116,2020-07-30,
116,2020-07-31,
116,2020-08-05,
116,2020-08-06,
116,2020-08-07,0.8642
116,2020-08-09,
116,2020-08-10,
116,2020-08-11,
116,2020-08-12,0.8216
116,2020-08-15,
116,2020-08-19,
116,2020-08-20,
116,2020-08-21,
116,2020-08-26,
116,2020-08-27,
116,2020-09-03,
116,2020-09-04,
116,2020-09-05,
116,2020-09-08,
116,2020-09-09,
116,2020-09-10,
116,2020-09-11,0.7909
116,2020-09-13,
116,2020-09-14,
116,2020-09-15,
116,2020-09-16,
116,2020-09-18,
116,2020-09-20,
116,2020-09-21,
116,2020-09-28,
116,2020-09-30,
116,2020-10-08,
116,2020-10-09,
116,2020-10-10,
116,2020-10-13,
116,2020-10-18,
116,2020-10-19,
116,2020-10-24,
116,2020-10-25,
116,2020-10-28,
116,2020-10-30,
116,2020-10-31,0.3229
116,2020-11-02,
116,2020-11-07,
116,2020-11-09,
116,2020-11-10,
116,2020-11-12,
116,2020-11-13,
116,2020-11-14,
116,2020-11-15,0.5566
116,2020-11-17,
116,2020-11-18,
116,2020-11-19,
116,2020-11-22,
116,2020-11-23,
116,2020-11-24,
116,2020-11-25,
116,2020-11-27,
116,2020-11-28,
116,2020-11-29,
116,2020-11-30,
116,2020-12-03,
116,2020-12-10,
116,2020-12-13,
116,2020-12-17,
116,2021-01-08,
116,2021-01-09,0.7625
116,2021-01-11,
116,2021-01-16,
116,2021-01-19,
116,2021-01-24,0.7382
116,2021-02-05,
116,2021-02-08,0.5619
116,2021-02-12,
116,2021-02-13,
116,2021-02-15,
116,2021-02-16,
116,2021-02-17,
116,2021-02-20,
116,2021-02-21,
116,2021-02-22,
116,2021-02-23,0.3781
116,2021-02-25,
116,2021-02-26,
116,2021-02-27,
116,2021-02-28,
116,2021-03-02,
116,2021-03-07,
116,2021-03-10,0.288
116,2021-03-12,
116,2021-03-19,
116,2021-03-20,
116,2021-03-22,
116,2021-03-23,
116,2021-03-24,
116,2021-03-25,0.3181
116,2021-03-28,
116,2021-03-29,
116,2021-03-30,0.5522
116,2021-04-01,
116,2021-04-02,
116,2021-04-03,
116,2021-04-04,0.5953
116,2021-04-06,
116,2021-04-08,
116,2021-04-09,
116,2021-04-11,
116,2021-04-14,
116,2021-04-16,
116,2021-04-17,
116,2021-04-19,0.525
116,2021-04-21,
116,2021-04-22,
116,2021-04-24,0.5537
116,2021-04-27,
116,2021-05-03,
116,2021-05-08,
116,2021-05-09,0.7863
116,2021-05-12,
116,2021-05-14,0.7895
116,2021-05-22,
116,2021-05-26,
116,2021-05-28,
116,2021-05-29,0.8269
116,2021-05-31,
116,2021-06-01,
116,2021-06-10,
116,2021-06-11,
116,2021-06-12,
116,2021-06-13,0.9009
116,2021-06-15,
116,2021-06-16,
116,2021-06-17,
116,2021-06-18,0.808
116,2021-06-21,
116,2021-06-22,
116,2021-06-23,0.8879
116,2021-06-26,
116,2021-06-27,
116,2021-07-02,
116,2021-07-10,
116,2021-07-11,
116,2021-07-12,
116,2021-07-18,0.8502
116,2021-07-20,
116,2021-07-21,
116,2021-07-22,
116,2021-07-23,0.8455
116,2021-08-06,
116,2021-08-09,
116,2021-08-10,
116,2021-08-12,0.8411
116,2021-08-14,
116,2021-08-15,
116,2021-08-17,0.8223
116,2021-08-19,
116,2021-08-20,
116,2021-08-21,
116,2021-08-24,
116,2021-08-26,
116,2021-08-27,0.8429
116,2021-08-30,
116,2021-09-01,0.8802
116,2021-09-03,
116,2021-09-04,
116,2021-09-05,
116,2021-09-06,0.8461
116,2021-09-08,
116,2021-09-11,0.8097
116,2021-09-13,
116,2021-09-18,
116,2021-09-21,0.8395
116,2021-09-23,
116,2021-09-24,
116,2021-09-25,
116,2021-09-28,
116,2021-09-30,
116,2021-10-01,0.8653
116,2021-10-08,
116,2021-10-10,
116,2021-10-11,0.5501
116,2021-10-13,
116,2021-10-14,
116,2021-10-15,
116,2021-10-16,0.7725
116,2021-10-18,
116,2021-10-19,
116,2021-10-20,
116,2021-10-21,0.7324
116,2021-10-23,
116,2021-10-24,
116,2021-10-26,0.6154
116,2021-10-28,
116,2021-10-29,
116,2021-10-31,0.7631
116,2021-11-05,
116,2021-11-07,
116,2021-11-12,
116,2021-11-18,
116,2021-11-19,
116,2021-11-20,
116,2021-11-24,
116,2021-12-03,
116,2021-12-07,
116,2021-12-12,
116,2021-12-14,
116,2021-12-15,
116,2021-12-17,
116,2021-12-18,
116,2021-12-19,
116,2021-12-20,
116,2021-12-22,
116,2022-01-26,
116,2022-01-27,
116,2022-01-29,0.6765
116,2022-02-05,
116,2022-02-08,0.6479
116,2022-02-10,
116,2022-02-11,
116,2022-02-12,
116,2022-02-13,0.613
116,2022-02-17,
116,2022-02-20,
116,2022-02-22,
116,2022-02-23,
116,2022-02-25,
116,2022-02-26,
116,2022-02-27,
116,2022-02-28,0.5523
116,2022-03-02,
116,2022-03-03,
116,2022-03-04,
116,2022-03-05,0.5214
116,2022-03-07,
116,2022-03-08,
116,2022-03-09,
116,2022-03-10,0.5517
116,2022-03-12,
116,2022-03-14,
116,2022-03-19,
116,2022-03-20,0.5455
116,2022-03-22,
116,2022-03-23,
116,2022-03-24,
116,2022-03-25,0.5485
116,2022-03-27,
116,2022-03-28,
116,2022-04-03,
116,2022-04-04,0.4484
116,2022-04-06,
116,2022-04-11,
116,2022-04-12,
116,2022-04-13,
116,2022-04-14,0.5887
116,2022-04-16,
116,2022-04-17,
116,2022-04-18,
116,2022-04-19,0.5442
116,2022-04-21,
116,2022-04-22,
116,2022-04-27,
116,2022-04-28,
116,2022-04-29,
116,2022-05-02,
116,2022-05-07,
116,2022-05-09,0.8502
116,2022-05-11,
116,2022-05-14,
116,2022-05-16,
116,2022-05-17,
116,2022-05-19,0.8997
116,2022-05-21,
116,2022-05-23,
116,2022-05-26,
116,2022-05-27,
116,2022-06-08,
116,2022-06-10,
116,2022-06-11,
116,2022-06-12,
116,2022-06-13,
116,2022-06-15,
116,2022-06-16,
116,2022-06-17,
116,2022-06-18,0.8471
116,2022-06-20,
116,2022-06-21,
116,2022-06-23,0.8881
116,2022-06-25,
116,2022-06-26,
116,2022-06-27,
116,2022-06-30,
116,2022-07-02,
116,2022-07-03,0.8785
116,2022-07-05,
116,2022-07-06,
116,2022-07-08,0.907
116,2022-07-10,
116,2022-07-11,
116,2022-07-12,
116,2022-07-13,0.9006
116,2022-07-15,
116,2022-07-16,
116,2022-07-17,
116,2022-07-18,0.8885
116,2022-07-20,
116,2022-07-21,
116,2022-07-22,
116,2022-07-25,
116,2022-07-26,
116,2022-07-28,0.8871
116,2022-07-30,
116,2022-07-31,
116,2022-08-01,
116,2022-08-02,0.8865
116,2022-08-04,
116,2022-08-05,
116,2022-08-09,
116,2022-08-10,
116,2022-08-11,
116,2022-08-12,0.8836
116,2022-08-14,
116,2022-08-16,
116,2022-08-17,0.7705
116,2022-08-21,
116,2022-08-22,0.8858
116,2022-08-24,
116,2022-08-25,
116,2022-08-26,
116,2022-08-27,
116,2022-08-29,
116,2022-09-01,0.8443
116,2022-09-04,
116,2022-09-08,
116,2022-09-09,
116,2022-09-11,
116,2022-09-13,
116,2022-09-18,
116,2022-09-19,
116,2022-09-20,
116,2022-09-21,0.8859
116,2022-09-23,
116,2022-10-03,
116,2022-10-04,
116,2022-10-05,
116,2022-10-06,0.8264
116,2022-10-09,
116,2022-10-11,0.6704
116,2022-10-15,
116,2022-10-16,0.7294
116,2022-10-18,
116,2022-10-19,
116,2022-10-25,
116,2022-10-26,0.6111
116,2022-10-28,
116,2022-10-29,
116,2022-10-30,
116,2022-11-08,
116,2022-11-10,0.5414
116,2022-11-19,
116,2022-11-20,0.6434
116,2022-11-27,
116,2022-12-07,
116,2022-12-08,
116,2022-12-17,
116,2022-12-24,
116,2022-12-27,
116,2022-12-28,
116,2022-12-29,
116,2023-01-01,
116,2023-01-02,
116,2023-01-06,
116,2023-01-07,
116,2023-01-13,
116,2023-01-19,0.1484
116,2023-01-21,
116,2023-01-26,
116,2023-01-28,
116,2023-01-29,
116,2023-01-31,
116,2023-02-01,
116,2023-02-03,0.6553
116,2023-02-07,
116,2023-02-08,
116,2023-02-10,
116,2023-02-11,
116,2023-02-12,
116,2023-02-13,
116,2023-02-15,
116,2023-02-16,
116,2023-02-18,0.3651
116,2023-02-20,
116,2023-02-21,
116,2023-02-23,
116,2023-03-03,
116,2023-03-05,
116,2023-03-07,
116,2023-03-09,
116,2023-03-15,0.6171
116,2023-03-17,
116,2023-03-18,
116,2023-03-19,
116,2023-03-20,
116,2023-03-22,
116,2023-03-28,
116,2023-04-03,
116,2023-04-04,0.5932
116,2023-04-06,
116,2023-04-09,0.5691
116,2023-04-14,
116,2023-04-18,
116,2023-04-19,
116,2023-04-26,
116,2023-04-27,
116,2023-05-02,
116,2023-05-03,
116,2023-05-04,0.8198
116,2023-05-06,
116,2023-05-22,
116,2023-05-26,
116,2023-05-27,
116,2023-05-29,0.8737
116,2023-05-31,
116,2023-06-01,
116,2023-06-02,
116,2023-06-03,0.8694
116,2023-06-05,
116,2023-06-06,
116,2023-06-07,
116,2023-06-08,0.8253
116,2023-06-10,
116,2023-06-11,
116,2023-06-12,
116,2023-06-13,0.8519
116,2023-06-15,
116,2023-06-16,
116,2023-06-17,
116,2023-06-18,
116,2023-06-21,
116,2023-06-23,0.8609
116,2023-06-25,
116,2023-06-26,
116,2023-06-28,0.8428
116,2023-07-03,
116,2023-07-06,
116,2023-07-07,
116,2023-07-08,
116,2023-07-10,
116,2023-07-11,
116,2023-07-12,
116,2023-07-15,
116,2023-07-16,
116,2023-07-17,
116,2023-07-18,
116,2023-07-20,
116,2023-07-23,0.8666
116,2023-07-31,
116,2023-08-02,0.8706
116,2023-08-14,
116,2023-08-16,
116,2023-08-19,
116,2023-08-20,
116,2023-08-21,
116,2023-08-22,0.8281
116,2023-08-24,
116,2023-08-26,
116,2023-09-01,0.8556
116,2023-09-03,
116,2023-09-04,
116,2023-09-05,
116,2023-09-06,0.8156
116,2023-09-08,
116,2023-09-09,
116,2023-09-10,
116,2023-09-11,0.8044
116,2023-09-16,0.8181
116,2023-09-24,
116,2023-09-25,
116,2023-09-26,0.8454
116,2023-09-28,
116,2023-09-29,
116,2023-09-30,
116,2023-10-01,0.7254
116,2023-10-03,
116,2023-10-04,
116,2023-10-05,
116,2023-10-06,
116,2023-10-08,
116,2023-10-09,
116,2023-10-10,
116,2023-10-11,0.7935
116,2023-10-13,
116,2023-10-15,
116,2023-10-16,0.7855
116,2023-10-28,
116,2023-11-08,
116,2023-12-03,
116,2023-12-07,
116,2023-12-15,0.7578
116,2023-12-17,
116,2023-12-18,
116,2023-12-19,
116,2023-12-24,
116,2023-12-25,0.7574
116,2023-12-27,
116,2023-12-30,0.5535
116,2024-01-01,
116,2024-01-03,
116,2024-01-11,
116,2024-01-12,
116,2024-01-13,
116,2024-01-14,
116,2024-01-16,
116,2024-01-19,0.0776
116,2024-01-27,
116,2024-01-29,0.5481
116,2024-02-03,0.6942
116,2024-02-05,
116,2024-02-06,
116,2024-02-12,
116,2024-02-15,
116,2024-02-20,
116,2024-02-23,
116,2024-02-25,
116,2024-03-07,
116,2024-03-08,
116,2024-03-11,
116,2024-03-14,0.5501
116,2024-03-19,
116,2024-03-22,
116,2024-03-23,
116,2024-04-02,
116,2024-04-05,0.0
116,2024-04-06,
116,2024-04-11,
116,2024-04-12,
116,2024-04-13,0.5577
116,2024-04-25,
116,2024-04-30,
116,2024-05-10,
116,2024-05-11,
116,2024-05-20,
116,2024-05-28,0.8942
116,2024-06-04,
116,2024-06-05,
116,2024-06-06,
116,2024-06-10,
116,2024-06-12,
116,2024-06-15,
116,2024-06-19,
116,2024-06-24,
116,2024-06-25,
116,2024-06-27,
116,2024-07-02,
116,2024-07-04,
116,2024-07-05,
116,2024-07-09,
116,2024-07-11,
116,2024-07-14,
116,2024-07-17,0.8137
116,2024-07-19,
116,2024-07-20,
116,2024-07-21,
116,2024-07-24,
116,2024-07-25,
116,2024-07-27,
116,2024-07-29,
116,2024-07-30,
116,2024-07-31,
116,2024-08-01,0.8464
116,2024-08-03,
116,2024-08-04,
116,2024-08-06,0.7862
116,2024-08-09,
116,2024-08-10,
116,2024-08-11,0.8724
116,2024-08-13,
116,2024-08-14,
116,2024-08-15,
116,2024-08-16,
116,2024-08-19,
116,2024-08-21,
116,2024-08-23,
116,2024-08-24,
116,2024-08-28,
116,2024-08-29,
116,2024-08-30,
116,2024-08-31,0.8222
116,2024-09-03,
116,2024-09-07,
116,2024-09-15,0.8548
116,2024-09-18,
116,2024-09-20,0.8831
116,2024-09-29,
116,2024-09-30,
116,2024-10-05,0.8288
116,2024-10-07,
116,2024-10-25,
116,2024-10-28,
116,2024-10-29,
116,2024-10-30,
116,2024-11-01,
116,2024-11-02,
116,2024-11-03,
116,2024-11-04,
116,2024-11-06,
116,2024-11-07,
116,2024-11-09,
116,2024-11-11,
116,2024-11-14,0.6566
116,2024-11-16,
116,2024-11-18,
116,2024-11-23,
116,2024-11-27,
116,2024-11-29,
116,2024-12-01,
116,2024-12-11,
116,2024-12-12,
116,2024-12-13,
116,2024-12-16,
116,2024-12-21,
116,2024-12-23,
116,2024-12-24,0.1093
116,2024-12-26,
116,2024-12-27,
116,2024-12-28,
116,2024-12-29,
116,2024-12-31,
116,2025-01-01,
116,2025-01-03,
116,2025-01-11,
116,2025-01-13,0.633
116,2025-01-18,
116,2025-01-21,
116,2025-01-25,
116,2025-01-26,
116,2025-02-02,
116,2025-02-04,
116,2025-02-05,
116,2025-02-06,
116,2025-02-11,
116,2025-02-15,
116,2025-02-16,
116,2025-02-17,
116,2025-02-19,
116,2025-02-21,
116,2025-03-02,
116,2025-03-03,
116,2025-03-04,0.5924
116,2025-03-06,
116,2025-03-07,
116,2025-03-08,
116,2025-03-09,0.3513
116,2025-03-11,
116,2025-03-18,
116,2025-03-28,
116,2025-03-31,
116,2025-04-01,
116,2025-04-02,
116,2025-04-03,0.4825
116,2025-04-04,
116,2025-04-05,
116,2025-04-06,
116,2025-04-07,
116,2025-04-07,
116,2025-04-08,0.581
116,2025-04-12,
116,2025-04-22,
116,2025-04-23,
116,2025-04-26,
116,2025-04-28,0.7444
116,2025-04-30,
116,2025-04-30,0.8903
116,2025-05-01,
116,2025-05-02,
116,2025-05-03,
116,2025-05-10,
116,2025-05-10,0.9006
116,2025-05-11,
116,2025-05-13,
116,2025-05-13,
116,2025-05-15,
116,2025-05-16,
116,2025-05-17,
116,2025-05-18,0.9024
116,2025-05-30,
116,2025-05-30,0.9122
116,2025-05-31,
117,2017-04-03,
117,2017-04-20,0.641
117,2017-04-30,0.7216
117,2017-05-10,0.8355
117,2017-06-02,
117,2017-06-12,
117,2017-06-13,
117,2017-06-19,0.9019
117,2017-06-22,
117,2017-07-06,
117,2017-07-13,
117,2017-07-22,
117,2017-08-05,
117,2017-09-10,
117,2017-09-20,
117,2017-09-24,
117,2017-10-10,
117,2017-10-11,
117,2017-10-31,
117,2017-11-03,
